flag0,flag1,normal0,normal1,exp0,expexp0,count0,count1,word0,word1,sig2,negsig3,when
true,false,0.251202,0.295331,1398289.637889,130.847308,1227,460,xlukxzaziw,dzxcvw,5.2,3.12,2014-09-18T03:44:53Z
true,true,0.186289,-0.348537,13.844016,10.514151,1,783,wnffqmi,oirakivjf,1.1,7.41,2014-09-18T03:45:53Z
false,false,1.072433,-0.920911,2160.393158,14712257239213112557568.000000,5133,334,eqnmg,criowvd,7.4,-6.75,2014-09-18T03:46:53Z
true,true,-1.661894,0.247099,1.893265,50020257791650696921480385527808.000000,1018,154,sgpmldoho,wvfwtokva,1.7,9.81,2014-09-18T03:47:53Z
true,true,1.721048,0.411489,6.438950,54382214981149933568.000000,472,244,eyumgde,tbuvfw,3.9,-4.88,2014-09-18T03:48:53Z
true,false,0.365823,-0.396428,543502.932812,130909885555036189931656817828959223279517696.000000,27,746,arz,ontg,1.6,3.06,2014-09-18T03:49:53Z
true,true,-0.904982,-1.148133,1617645.301311,5704001.353295,40782,221,etejlxom,amgkbqpuha,0.0,4.75,2014-09-18T03:50:53Z
false,false,0.585339,-0.442170,3581.291197,945.269370,4336,139,kmjke,sfedxlpcs,2.7,-9.39,2014-09-18T03:51:53Z
true,false,0.539766,-1.543206,16.399057,3.706483,85,897,juxldnuu,kdwbtq,7.3,2.60,2014-09-18T03:52:53Z
false,true,-0.360006,-1.260230,255.803488,1473651908695427493716124502676128074693764861394944.000000,6655,372,xdrooyqbst,ammjsejqtaa,5.1,9.41,2014-09-18T03:53:53Z
true,true,-0.484667,-1.890138,1.312915,16.123738,921,313,mjgurxrbf,ynpfkjdgyj,3.7,-7.61,2014-09-18T03:54:53Z
true,true,0.266109,-0.741509,2932.366949,15395.045907,5026,538,qdftlyly,bntslmeuihdb,5.5,-3.89,2014-09-18T03:55:53Z
true,true,1.913854,-0.151645,94.471850,419.575417,2126,210,kywqn,farrrztbmux,8.5,-7.72,2014-09-18T03:56:53Z
false,false,0.928973,0.252987,43.329993,1041800622376326.875000,31,706,xfleymxbn,liorzcm,0.7,-4.78,2014-09-18T03:57:53Z
false,true,-0.834012,-1.289799,56745738.144724,5896.559633,220,669,phiytq,jhrrof,9.6,-3.17,2014-09-18T03:58:53Z
false,true,0.471699,2.250916,351422315.771926,53510.901608,2003,214,uujkkahdodbq,hfu,2.7,5.87,2014-09-18T03:59:53Z
true,true,-1.213365,-1.282531,7.368824,12.884203,46840,244,gtov,tww,1.0,-7.79,2014-09-18T04:00:53Z
false,true,-1.663550,1.275301,961298.996544,28.217362,109,759,dfqyzbgy,zipq,4.7,4.55,2014-09-18T04:01:53Z
true,false,0.918488,-1.013735,255024669.854045,13374823346243640891251615681972556920920263868022784.000000,7,790,ykddml,gowxobe,2.3,5.13,2014-09-18T04:02:53Z
false,false,1.306130,0.773556,7917.370653,3767957357.003710,23,401,zqbfh,skz,1.5,8.19,2014-09-18T04:03:53Z
true,true,0.941113,0.855482,6457580.884009,263656570.026207,6026,378,qahq,usvk,0.8,-4.60,2014-09-18T04:04:53Z
false,false,-0.006782,0.418358,43521.154651,45505.910842,1034,519,ryoifld,fapc,9.9,6.95,2014-09-18T04:05:53Z
true,false,-0.040379,0.805345,178540693.582047,59509.369983,6,466,svzlntrh,wnen,3.4,6.98,2014-09-18T04:06:53Z
false,true,-0.461763,-0.547536,1681179.802333,4346745029831.032715,2388,912,uyfxqtf,zzxlrwch,7.6,8.72,2014-09-18T04:07:53Z
true,false,-1.121249,0.841310,247.756538,4.067364,8,140,ciok,avu,9.5,3.22,2014-09-18T04:08:53Z
true,true,0.222978,0.597738,104168.674414,3603.627301,107456,7,ovq,qgrmmhi,2.3,-7.35,2014-09-18T04:09:53Z
false,false,0.486101,0.196734,71.174862,11552017883797833334174777344.000000,26,85,ppqiffa,ice,9.3,1.06,2014-09-18T04:10:53Z
true,true,-1.551963,0.213739,48994.947398,314023.520097,615,305,iucdrz,vjdlryscm,7.1,9.98,2014-09-18T04:11:53Z
true,false,1.220679,-0.921050,1.088124,5554438484958258.000000,5306,313,kgoxddaxrxwc,febwiyo,7.2,1.11,2014-09-18T04:12:53Z
true,true,0.584284,0.575192,6.318170,59434.939085,257,751,skbg,vbpqfnf,5.7,-2.56,2014-09-18T04:13:53Z
true,true,1.597691,-0.969946,481.969701,13769894634128017130845053939477381120.000000,447,747,lmqsixffwo,oxjp,7.9,-6.26,2014-09-18T04:14:53Z
false,false,0.263747,-0.263082,952.179067,509144616817574979436165731747374436987669586736282660241408.000000,738,207,empj,gunata,0.9,4.98,2014-09-18T04:15:53Z
false,true,1.030504,-1.679188,4507.384941,32.170391,9266,262,ohyornwcecfz,nacekuazxptw,8.0,-8.79,2014-09-18T04:16:53Z
true,true,0.084164,2.524606,20723.125590,3.307694,18520,376,jiyrmfasmr,mppikhlrz,1.7,0.93,2014-09-18T04:17:53Z
false,false,-0.668763,0.178670,9555.257608,8878664229472165483320161861632.000000,102203,273,nzbjj,rgscpsracusl,8.4,2.89,2014-09-18T04:18:53Z
true,false,0.003038,-0.889065,290.007080,50896.065613,177,174,wzfpzwwge,mxzocvpbcnpe,7.7,-7.07,2014-09-18T04:19:53Z
true,true,1.122587,0.216047,12785.199988,50508269.362930,4,980,axy,ebam,2.7,-9.99,2014-09-18T04:20:53Z
true,true,0.675760,1.014173,3222.702180,3.149819,91,612,uinbk,mxcbrehszzl,1.3,-1.86,2014-09-18T04:21:53Z
false,false,0.619255,1.882412,193.928432,1019569.023348,1,582,ufkxuwqd,phk,1.3,9.09,2014-09-18T04:22:53Z
false,false,0.680755,0.558785,3568.188949,3.583956,426,919,ptcxtxrnaai,lskvwflo,8.5,6.13,2014-09-18T04:23:53Z
true,true,-0.007016,-1.172731,14269.366249,2934.357103,3573,336,echhlkfnzj,kpkbjuye,5.6,8.49,2014-09-18T04:24:53Z
true,true,0.771623,-2.454270,209187507.138503,57.651537,4,916,eaioijww,nqzioobrb,9.9,-8.05,2014-09-18T04:25:53Z
true,false,-1.131658,-1.594264,12622.661720,2092.972814,7589,22,rtyhc,wnfvlwvgahy,6.1,5.48,2014-09-18T04:26:53Z
true,false,0.257362,1.068238,16032.009449,5.807520,92,1,bifssdwgkxpp,gextqwz,8.2,-4.50,2014-09-18T04:27:53Z
true,false,-2.874060,0.761722,247589725.670830,2054289582635918755435255389533900267703892145340416.000000,22539,221,qkvzocqu,jqymzc,2.9,-2.35,2014-09-18T04:28:53Z
true,false,0.994182,-0.138740,28.428864,18090401895042960.000000,932,323,tkclmcmz,zhjiom,3.0,5.65,2014-09-18T04:29:53Z
true,true,-0.895540,1.322763,5568262.171254,15.669971,30008,534,ffhogvtrm,eskr,7.1,-6.87,2014-09-18T04:30:53Z
false,false,-0.293933,1.584393,2.701446,140423994683565573912251796213989376.000000,15646,617,haypiuhtfje,uxrgx,5.2,4.41,2014-09-18T04:31:53Z
false,false,1.012887,1.700171,8516.045361,7.971183,6265,52,wngvfupmib,ysrpfvs,4.6,-2.57,2014-09-18T04:32:53Z
false,false,0.002728,-0.011102,429088258.360309,4.556431,3,29,vsuwxnuxpdij,jsyvmur,1.7,9.97,2014-09-18T04:33:53Z
false,true,0.573908,-1.433372,102903.779844,22032671455216583885911465394176.000000,158416,530,nncsgksid,qseucaoph,0.9,-8.49,2014-09-18T04:34:53Z
false,true,-1.326293,0.033721,24071.532567,3.510849,536,668,xoqsvyxkx,nnmazevc,1.5,5.49,2014-09-18T04:35:53Z
true,true,-0.272652,0.638806,16000.910128,120.765883,95987,290,puvsghq,ezppdbl,1.6,-7.74,2014-09-18T04:36:53Z
false,true,-0.341704,-0.461971,26.431674,41229135398883216466631988282993972084736000.000000,87329,308,bugdzhmmc,mqukxfcyu,8.2,4.44,2014-09-18T04:37:53Z
false,false,0.844910,2.093106,17084444.390499,4022126959066334485282816.000000,3315,982,pfttezewgzmj,ewvqykwfqd,4.9,0.87,2014-09-18T04:38:53Z
true,false,0.159145,-0.199980,64584600.070624,97943982747306311680.000000,14,555,jfnzzgnwuo,gitzt,3.3,4.12,2014-09-18T04:39:53Z
false,true,-1.916821,-0.428285,933.423043,8469464.826947,5,62,dbvhlun,aswpojbyvb,8.5,-5.74,2014-09-18T04:40:53Z
true,true,-0.434500,-0.114130,1689788.637215,159283782835884900949212809435821239598932721401856.000000,263,663,qhtdqvvade,uvkvllzshw,3.9,-3.15,2014-09-18T04:41:53Z
true,false,1.144024,0.100884,44250.837667,2831403485772443660516261371064808670187960282382336.000000,11,406,zpstyrdizik,vseboebsajqz,5.5,1.89,2014-09-18T04:42:53Z
true,true,0.279446,-0.617067,3395129.429236,121415898781346827317235839599099510784.000000,6,708,snhailj,romjjvl,5.3,4.43,2014-09-18T04:43:53Z
false,true,-0.159596,0.164559,262.378646,7.229807,104,469,peigldkfuuql,dwmqdktcar,5.4,-1.34,2014-09-18T04:44:53Z
true,false,-0.125584,0.094734,143530.473119,71025707311268591144031152504832.000000,61481,608,wtuzyz,nvwpunlo,9.9,1.18,2014-09-18T04:45:53Z
true,true,1.962298,0.675602,1808860.789337,8446760684688053248.000000,18679,249,lucllebunmp,vmnrp,0.4,-0.89,2014-09-18T04:46:53Z
true,false,-2.032286,-1.760622,42906.257287,1499346247057381867403197545640676497415493669489737728.000000,2,960,jbamcr,cvipqlzcmwye,5.8,0.30,2014-09-18T04:47:53Z
true,false,0.215216,-0.333756,27.989292,4.703749,2,167,oizdudx,fsvwzzjr,6.9,7.38,2014-09-18T04:48:53Z
true,true,0.758521,-1.700835,19145.907217,10611853096178832533061426407351202611200.000000,15079,311,kaakeyjjoxi,fuidrttmlely,9.1,6.85,2014-09-18T04:49:53Z
true,true,-0.093708,0.212209,45920.013876,3.597506,53825,931,fujar,muio,7.1,-0.40,2014-09-18T04:50:53Z
true,true,1.762846,-0.968764,1526.770208,5.124597,43,281,cniqybwrou,pmerqsmimcbk,8.1,4.41,2014-09-18T04:51:53Z
true,true,-0.677813,0.899807,11899.456612,4280.021323,33807,58,ysmb,fwu,7.7,-1.18,2014-09-18T04:52:53Z
true,true,0.529188,-0.636802,397489739.421659,15005333378255.181641,972,514,kdtffzj,nascqcpeii,2.0,9.60,2014-09-18T04:53:53Z
false,true,0.759392,0.875391,153.232639,160374673794519323901952.000000,412,126,fjaykrowjr,uxhqpd,8.9,4.15,2014-09-18T04:54:53Z
true,true,0.365186,-1.248648,2270.785335,10373894249444635126512827947304360874994929728754087379337216.000000,7,399,zbnqupsmda,xmktaarwcpcc,1.9,0.57,2014-09-18T04:55:53Z
false,false,0.093922,1.212776,1.275542,2.839868,5,659,bsqpnjibyu,eerw,1.7,-3.06,2014-09-18T04:56:53Z
false,true,0.839971,0.158711,63484.160912,165026059549811929978580007649280.000000,49,576,mqrsamrwka,jcxecxpjp,1.9,1.38,2014-09-18T04:57:53Z
false,true,-0.100073,1.761929,352480770.134851,74443345280540331341631257854868670507909120.000000,136836,728,yrwult,sjkearvnk,1.0,-0.39,2014-09-18T04:58:53Z
true,true,-1.190602,-1.388028,99608466.751830,1359266.787200,13334,126,horknvdqra,xentfpn,9.9,-3.70,2014-09-18T04:59:53Z
true,false,0.360464,2.687188,1.320277,4863142649300400070551666688.000000,2,518,imvapvxafmxn,muesiguspy,7.6,0.80,2014-09-18T05:00:53Z
false,false,-0.146050,1.142960,328228.714961,81986797059489653964766156355976334380721161990635615797903360.000000,11463,14,jfosjtaajz,svldim,7.6,9.59,2014-09-18T05:01:53Z
true,true,-1.537033,-0.209490,47067.604159,132985516899846109678046563863199177886400512.000000,42,409,dohkyd,bqfdk,0.3,-0.76,2014-09-18T05:02:53Z
true,false,-0.509001,-1.264333,2069142.988528,655.647158,1,666,vjikpva,vvowocqlbh,3.5,-6.06,2014-09-18T05:03:53Z
true,true,1.416563,0.198692,231943.265051,119.098281,124,566,fhl,auowbbpqxas,1.0,1.82,2014-09-18T05:04:53Z
false,false,-1.510657,-0.407749,21.461990,632345587522030592.000000,3936,342,nditwling,epgp,1.2,-4.13,2014-09-18T05:05:53Z
true,false,-0.431087,0.334333,93690080.772906,3.509095,1357,245,vhj,gesvppscclj,9.4,-7.05,2014-09-18T05:06:53Z
true,false,-0.130903,2.266771,6948.563590,2229740419.066592,14311,523,kvpt,wpsaiyo,8.6,-0.31,2014-09-18T05:07:53Z
true,true,0.180067,0.859760,1415.504346,188679545124.989380,375,337,xnprg,neddt,0.1,-1.14,2014-09-18T05:08:53Z
false,true,1.998539,0.263272,4539.154217,2562901012853107897090672615878240805698180290401271808.000000,17,195,wynefnpla,sobsdxhwuxo,4.7,0.08,2014-09-18T05:09:53Z
false,false,0.115246,-0.136039,176951764.810888,20.813152,468,350,wgw,zeiuczptqyzy,8.3,-2.16,2014-09-18T05:10:53Z
false,true,-0.148801,-1.300156,93.190711,90.295707,1989,88,xkt,kdlqtmqxfa,3.5,4.97,2014-09-18T05:11:53Z
true,true,-0.941773,-0.218329,334523202.357014,162.953948,7710,717,edbqdukynda,yvebyzqaeis,0.2,-9.01,2014-09-18T05:12:53Z
true,false,-0.641145,2.190720,1121.044379,3.168768,6699,570,xna,qcchhkzyyb,8.2,1.99,2014-09-18T05:13:53Z
false,false,-0.156733,0.053280,21018176.844922,84100229748.282333,26,871,qisprdu,ywiolxo,6.6,-6.63,2014-09-18T05:14:53Z
true,true,2.133373,-0.492281,1657758.148702,51.979830,2,934,qsprdltdh,exwlu,2.5,4.56,2014-09-18T05:15:53Z
true,true,-0.035391,1.042469,189479.910222,3892.823471,1,3,msm,ehhznug,0.5,0.36,2014-09-18T05:16:53Z
true,true,-0.472204,1.000552,161816866.067707,105210098286500766841975843086822616126161351081984.000000,3466,499,yso,nlbnaccj,2.4,8.94,2014-09-18T05:17:53Z
false,true,0.331085,0.061332,1559.921144,7398139582750.433594,5130,744,ngdzwwah,sxc,8.1,-9.48,2014-09-18T05:18:53Z
false,true,-0.149702,0.761436,2946141.676459,6102658261930269457401249792.000000,1,538,pjqaloh,dyxcnrtq,1.5,9.22,2014-09-18T05:19:53Z
true,false,-1.590408,1.194899,2.575607,16.668564,28829,949,xfaazahqlkw,xporalgsbfbs,9.9,-0.84,2014-09-18T05:20:53Z
false,false,0.334837,1.236588,159333.499818,409006960426461542749097299017728.000000,5802,276,yitrwxpaedfu,iygaow,3.9,-6.76,2014-09-18T05:21:53Z
false,false,0.912264,-0.649556,3.712690,37558891620133.390625,22,222,smv,xprqp,9.4,3.94,2014-09-18T05:22:53Z
false,false,-0.281128,-1.166273,6.504827,867751083471051971100672.000000,5737,728,yejxq,orm,3.5,-1.40,2014-09-18T05:23:53Z
true,false,0.429467,-0.039574,302702.013805,9.122701,478,182,jpvttjdmfknq,bzhvbprv,7.5,8.10,2014-09-18T05:24:53Z
false,true,-0.515209,1.479227,11863.820927,1209421662.906442,18,947,jza,wniusbtlpl,1.4,-7.79,2014-09-18T05:25:53Z
false,false,-1.093912,0.300181,126687122.775784,2941.531367,6,747,ivg,epe,0.7,-6.60,2014-09-18T05:26:53Z
false,true,-0.181380,-0.068225,404610286.488420,5028773663717416947441137113175687168.000000,143689,784,xelfequ,wvyn,5.7,3.76,2014-09-18T05:27:53Z
false,true,-0.276660,-0.996876,3.024726,129.614742,1,395,wcbap,ekfbtfjbd,1.8,9.76,2014-09-18T05:28:53Z
false,false,-0.153623,-0.927651,98499767.902239,1737578.944126,62216,136,lovaocvsfstr,bsw,1.1,1.27,2014-09-18T05:29:53Z
true,true,-0.783454,-0.281270,1.549127,11.495694,36,366,beac,nzsexqhrvc,2.7,-3.74,2014-09-18T05:30:53Z
true,false,0.359634,-0.262464,4667100.530338,1270746706653137405322205559694456979061058880402301699227648.000000,6,126,yrwoqlot,pdif,9.1,4.74,2014-09-18T05:31:53Z
false,true,0.110862,-0.354248,14842.236071,1736458611772079390037712568320.000000,10558,826,tckipy,hkrbcsbtyps,1.5,5.16,2014-09-18T05:32:53Z
false,false,0.469679,-0.516542,4867.850225,435812173827932801090267370049503232.000000,1,33,gdevibitqavk,urryeuy,8.8,-2.19,2014-09-18T05:33:53Z
false,true,-0.912153,0.253371,280922.040184,45455224178866392.000000,42545,843,irysahqlm,mntz,5.6,9.85,2014-09-18T05:34:53Z
false,false,0.354306,-0.061175,762809.703510,79362757266397757440.000000,70677,364,rdksqb,omaddvtfelxx,3.7,7.26,2014-09-18T05:35:53Z
true,false,-0.704346,-1.409739,541151.739321,64.083652,1554,762,ujqqwvysnkh,kegjhrwr,9.7,-2.98,2014-09-18T05:36:53Z
false,false,1.575158,-1.227228,1092.612804,4.916539,150627,150,cdljxwzy,fqngyxlympdt,4.3,-2.67,2014-09-18T05:37:53Z
true,true,0.921168,-0.406372,4700167.413934,12520335711782042943356928.000000,12515,26,asj,bujdvuv,6.5,7.88,2014-09-18T05:38:53Z
false,false,-0.289966,1.523354,390414887.583269,374.429866,1878,668,ugtwktfl,ezeuy,6.2,8.34,2014-09-18T05:39:53Z
false,false,0.025705,-0.652605,116438781.375195,18310594420585888779075584.000000,7855,348,eoemujak,lhwfuojyqttx,7.0,-1.76,2014-09-18T05:40:53Z
false,false,-0.453810,-0.300617,1.447726,15.119614,14,775,pzkcfuthgg,nrsdnjsvzqm,7.5,-8.20,2014-09-18T05:41:53Z
true,true,0.679348,0.092148,5654406.431236,39937606493687291904.000000,970,339,lziaimq,kedvnggw,0.4,2.68,2014-09-18T05:42:53Z
true,true,-0.254815,-0.832036,377499837.275252,183516.155422,5946,455,tmlpzxgbao,tgkbpj,2.0,-4.02,2014-09-18T05:43:53Z
true,true,-0.408810,-0.919744,857929.186797,3.191810,16829,873,zfxst,xesodisn,5.8,-5.57,2014-09-18T05:44:53Z
true,false,0.557150,-1.499785,1691668.852006,50420577510733489207508992.000000,5028,543,vjyuddtvxiep,cytdef,8.5,9.59,2014-09-18T05:45:53Z
false,true,0.695266,1.854213,409.058853,647.494848,1,5,dmvyklgjec,vvjzgair,2.3,-9.28,2014-09-18T05:46:53Z
false,true,-1.237801,0.525041,360948605.009171,18471334831238264666456064.000000,312,805,pmmkflykpv,iutekc,9.5,3.36,2014-09-18T05:47:53Z
true,true,0.855966,-1.043485,6.094890,10.878525,314,486,qktlkuz,fobmeub,3.2,6.52,2014-09-18T05:48:53Z
false,true,-0.947612,1.233016,579.883529,107155602252033684626536647087092823641035644894713493160198144.000000,81,842,lbofakfrgv,evxnd,5.0,7.30,2014-09-18T05:49:53Z
true,false,-1.044432,-0.212448,2.494101,20.197460,39330,552,fwmrvfwdw,etk,5.0,-6.93,2014-09-18T05:50:53Z
true,true,1.526922,2.084734,98226.672804,246.776628,369,902,pclzie,wwm,8.1,-6.83,2014-09-18T05:51:53Z
true,false,-0.806542,1.200982,5450.179534,13.946849,2109,61,dcpp,unrnxawkppwi,8.6,9.27,2014-09-18T05:52:53Z
false,true,0.460472,0.845202,1660.379029,304407028291.113464,13694,283,hbaxa,zctif,1.8,1.34,2014-09-18T05:53:53Z
false,true,0.418385,0.676562,73573.471140,3.108553,11744,456,rncrsjfsoftd,zot,6.7,4.25,2014-09-18T05:54:53Z
false,true,-0.387329,1.199999,391705991.981607,16.017081,48327,452,nnsvcbxee,zzqowo,8.8,9.34,2014-09-18T05:55:53Z
true,false,-0.705569,-2.214919,1.612678,291.441504,154528,101,khzyobuxtv,xwxjixzcihjk,5.8,-7.88,2014-09-18T05:56:53Z
false,true,0.174983,-0.055654,152923.575899,60695578996747034624.000000,8269,704,ppukfc,sjgqkzwhby,3.1,5.22,2014-09-18T05:57:53Z
false,false,1.255397,0.818314,209.861475,781541159659072327686532628480.000000,2482,198,efbbypkb,kvoc,7.0,3.25,2014-09-18T05:58:53Z
false,true,0.518492,-0.529264,366116137.165871,254893.601605,3,372,jmac,akvy,0.6,-7.61,2014-09-18T05:59:53Z
false,true,0.512750,1.250570,8742.097861,7.194926,2,775,stmejelsagk,vsaae,0.8,-5.73,2014-09-18T06:00:53Z
false,true,-0.195040,0.461286,25135714.832979,9760666651630452712368351143466770687328256.000000,1138,425,ejczshhlqg,qhlyyt,0.5,8.48,2014-09-18T06:01:53Z
false,true,0.394922,-0.536992,47055618.524196,5907172465769927898977063865186461988417483931264942201634816.000000,28,690,qnlhos,jvfri,6.0,2.98,2014-09-18T06:02:53Z
false,false,-0.954695,0.705373,183.234012,40472060676803286126958821247012215068878176256.000000,11,219,vopbkfbogkbu,wmpe,2.8,6.66,2014-09-18T06:03:53Z
false,false,-1.539448,0.685237,408169.387136,24505860.907855,3952,747,oawscaiysk,qjocvexn,5.3,-2.05,2014-09-18T06:04:53Z
false,false,1.452610,0.602784,683.040978,19.050900,319,419,jnr,gcla,3.8,-7.79,2014-09-18T06:05:53Z
false,true,-0.208668,0.547415,324014707.198468,463.110265,110810,44,kwuzcskgurp,fipqexgnyzfj,4.7,-8.07,2014-09-18T06:06:53Z
true,false,-1.865736,-0.341085,268.625140,12.877880,113386,306,uxmuld,inuhzkgmrum,6.7,-2.75,2014-09-18T06:07:53Z
true,true,2.381213,1.032992,133428.754345,3.882789,23,306,onqfkhkci,ooqjuhee,6.4,5.69,2014-09-18T06:08:53Z
false,true,-1.220950,1.568836,2.454337,21114036405.412285,478,386,bicmltc,zhprejmiaa,1.2,8.17,2014-09-18T06:09:53Z
true,false,-1.889608,-1.235637,735.173815,298374587248987837462728138231728633282560.000000,46,280,czbx,pear,1.7,-7.28,2014-09-18T06:10:53Z
true,true,0.290093,0.884999,357830938.917595,3791.093014,9,471,uvco,bvaxjavagcla,8.7,2.52,2014-09-18T06:11:53Z
false,false,-0.128531,-2.080002,36944.607736,12829.717642,676,743,eebvfue,ythkidkueow,4.3,-3.95,2014-09-18T06:12:53Z
true,true,-1.467316,-0.348346,280006.504206,248.958444,133,623,gjz,mglowijpatqn,5.8,-8.99,2014-09-18T06:13:53Z
false,false,-0.886959,-0.268952,11557587.103292,808661735062345398994848204314360530848843471275215694547910656.000000,5,824,qpyapkk,mgvts,6.6,-4.73,2014-09-18T06:14:53Z
true,true,-1.531983,1.402314,31275.277906,23.614923,1557,664,muwzkatx,rpnkiofpkchz,8.6,4.15,2014-09-18T06:15:53Z
true,false,-1.322601,0.823494,68379933.768636,5669656650368038221051842289173023995626341579882496.000000,22,59,afe,thtpvqssornb,1.4,-3.78,2014-09-18T06:16:53Z
true,true,1.894002,0.084984,4519.071251,38388989914743028535571751444488535408640.000000,578,134,szpubftiu,ikqpbsxt,4.1,-9.05,2014-09-18T06:17:53Z
true,true,1.346846,-1.112965,20.932777,3277.472020,335,926,kjoyomqm,dtfuczuxya,6.4,-8.04,2014-09-18T06:18:53Z
true,false,-1.988675,0.518733,68361.094913,11.129712,1374,877,cpusoievz,acdlixgol,8.5,3.74,2014-09-18T06:19:53Z
true,false,0.514323,-0.892979,89692.664581,7.292297,6587,215,jekpvlxurck,gfxtoixe,4.6,-7.24,2014-09-18T06:20:53Z
true,false,0.111493,0.006548,16954.816634,18.287883,40202,52,rmeqhvrq,koryi,5.0,-7.06,2014-09-18T06:21:53Z
true,true,0.893378,0.034273,20.799824,2930646719626.968750,118,998,ukypeugd,lgje,5.6,9.09,2014-09-18T06:22:53Z
true,false,0.017074,-0.324663,2386054.600258,2071502027.461595,7,512,sxbidz,gjtvxcitfm,2.9,-4.91,2014-09-18T06:23:53Z
false,true,-0.400134,-0.719027,1020.839738,14446.085937,8797,952,sasekkgj,zvh,7.1,8.65,2014-09-18T06:24:53Z
true,true,-0.550929,0.726325,1136618.188327,1952477142.947878,1919,255,qmq,ztnxuq,0.8,-6.70,2014-09-18T06:25:53Z
false,false,-1.593308,-0.689254,13484288.123255,1774.690932,28590,382,lfyryrzutq,wsdq,6.0,4.69,2014-09-18T06:26:53Z
true,true,-0.586401,0.487678,82626129.378167,1600406591272445869110532714267756509861511168.000000,165,837,ypaklcxr,eioh,9.8,-5.37,2014-09-18T06:27:53Z
false,false,-0.140232,1.242302,1758.234731,528.492083,3540,195,oateujxduz,fwvuhetsxtmk,5.3,9.20,2014-09-18T06:28:53Z
false,true,1.496290,0.718823,11.453431,27.591179,1,267,chngsnexnh,cmtgme,0.1,3.70,2014-09-18T06:29:53Z
true,false,-0.149314,-0.736782,2.073312,43920873.232857,160296,810,oklebw,zkwusbdxcee,6.3,-3.77,2014-09-18T06:30:53Z
false,false,0.472155,2.027571,429081.701867,5219496903044326860709158715392.000000,751,771,htqj,lzc,0.0,2.18,2014-09-18T06:31:53Z
false,true,-1.774295,0.097781,592351.309242,5039.485365,2699,471,cqad,ipnekkjh,1.0,-0.85,2014-09-18T06:32:53Z
false,true,-1.730479,-0.506648,32651385.756546,27.637023,4875,530,ixfnjbhkvnz,jtk,7.7,-0.89,2014-09-18T06:33:53Z
true,false,-0.832971,0.086629,1886.538106,23294971388601700722373327081212034932338065408.000000,2,436,wczqliv,ietfcojaut,3.2,7.36,2014-09-18T06:34:53Z
false,true,0.211662,-0.399816,1077.172772,2702.767131,4431,51,zrxhmib,gpgeyyveehe,5.1,-8.72,2014-09-18T06:35:53Z
false,true,-1.691451,-0.340335,5455.617097,3.603307,1,413,krpqs,yld,4.4,-4.12,2014-09-18T06:36:53Z
false,false,-0.413471,-0.880945,176061.332915,2.810610,41,203,rrxfor,xpasryfllcg,5.8,3.97,2014-09-18T06:37:53Z
true,false,0.542417,-0.128007,407.068992,2554637343698.715820,51,176,pcgidfmym,kybrwhfhnuo,5.9,2.31,2014-09-18T06:38:53Z
true,true,-0.282247,-0.604748,47.129031,361.749195,3593,359,twdvg,wlztbs,0.9,-7.06,2014-09-18T06:39:53Z
false,false,1.197183,0.878157,21831123.287026,70.341184,30,393,ocyyengfvpd,lfjypkpzln,9.1,-9.97,2014-09-18T06:40:53Z
true,true,0.456534,1.302208,4.208331,102893174.512222,1,620,zwhypizi,lfxdalfq,9.6,7.46,2014-09-18T06:41:53Z
false,false,1.232168,-2.085087,1437441.334641,6760.815388,71625,500,aaik,xklz,1.7,1.10,2014-09-18T06:42:53Z
true,false,-0.671351,0.380069,3246351.917346,424635572.062079,1,133,dvoab,xaofuiyjmytz,5.7,0.72,2014-09-18T06:43:53Z
false,true,0.070030,-0.127067,3.399354,6.593171,206,219,kix,myg,6.3,6.35,2014-09-18T06:44:53Z
true,true,-0.669692,-0.967970,2519.948039,17.987206,1,279,wyjxeqpfflsm,jrft,3.4,1.96,2014-09-18T06:45:53Z
false,true,1.390717,0.174551,6.098897,887376200407844427514488952657400561664.000000,35,506,qrywy,bya,6.6,4.59,2014-09-18T06:46:53Z
false,true,-0.007463,0.106413,224641.038505,685038440626879752631125803008.000000,3,111,yvdx,lyixvmtk,8.7,3.47,2014-09-18T06:47:53Z
false,false,1.813678,0.062164,3.709847,3780337551582998910567439829033671691725786142313598156800.000000,36,419,iohq,vpq,6.3,-6.12,2014-09-18T06:48:53Z
false,false,-2.425678,-0.762875,6.599928,3.212871,5,508,fvyrxtlaeqt,frm,3.8,5.40,2014-09-18T06:49:53Z
false,true,0.814659,1.163756,9.411898,1415.263309,4054,117,lwxyjnwy,iypmzkowmz,7.3,8.48,2014-09-18T06:50:53Z
false,true,-0.077607,-1.503068,574751.592279,25.805690,1255,10,cffwvjbdoz,vbjvtmjnblz,6.6,2.09,2014-09-18T06:51:53Z
true,true,0.760989,0.183816,194160.300180,2.821739,1,416,ihhuyphegkal,ajicdfjtbi,9.4,7.43,2014-09-18T06:52:53Z
true,true,0.953092,-1.035347,77174.336639,109584.570395,23,684,kjnrc,bmse,0.4,0.88,2014-09-18T06:53:53Z
true,false,0.501684,-1.077357,22475.660615,638.029511,28,302,scaom,cbvv,3.6,9.47,2014-09-18T06:54:53Z
true,false,-2.386534,-0.142625,255394.644952,735.437289,29080,596,xofrbwq,ffggowmlg,5.0,-9.86,2014-09-18T06:55:53Z
